FB URL,Correu a lista?
https://www.facebook.com/renata.faveni.5,SIM
https://www.facebook.com/profile.php?id=100052310911533,SIM
https://www.facebook.com/igor.marcelo.35175,SIM
https://www.facebook.com/jeovane.deoliveira.3,SIM
https://www.facebook.com/feju.feijao,SIM
https://www.facebook.com/XXJakelina21gunsXX,SIM
https://www.facebook.com/carol.mannschaft,SIM
https://www.facebook.com/luccas.petraglia,SIM
https://www.facebook.com/gi.g.queiroz,SIM
https://www.facebook.com/cleber.lima.7583,SIM
https://www.facebook.com/cristiane.cardoso.52438,SIM
https://www.facebook.com/clegirlane.pereira,SIM
https://www.facebook.com/bianca.domingues.18062,SIM
https://www.facebook.com/profile.php?id=100045770535091,SIM
https://www.facebook.com/josiane.nunes.1800721,SIM
https://www.facebook.com/patricia.lorencon.1,SIM
https://www.facebook.com/simone.miranda.92102,SIM
https://www.facebook.com/ramon.santosdealmeida,SIM
https://www.facebook.com/profile.php?id=100003827753807,SIM
https://www.facebook.com/thamires.vital.1,SIM
https://www.facebook.com/larissa.eliaszancan,SIM
https://www.facebook.com/carla.paulino.904,SIM
https://www.facebook.com/brunoricardo.andrade,SIM
https://www.facebook.com/sheila.bassols,SIM
https://www.facebook.com/edersonaraujosilva,SIM
https://www.facebook.com/nadja.araujo.90,SIM
https://www.facebook.com/fe.capalbo,SIM
https://www.facebook.com/edsonterracoach/,SIM
https://www.facebook.com/thiagoaguiar1985/,SIM
https://www.facebook.com/jordana.olicar,SIM
https://www.facebook.com/cicero.costa.92372446,SIM
https://www.facebook.com/profile.php?id=100051522842301,SIM
https://www.facebook.com/clea.benicioantunes,SIM
https://www.facebook.com/Daiana.SA26,SIM
https://www.facebook.com/gabriela.garruti.1,SIM
https://www.facebook.com/profile.php?id=100042222725551,SIM
https://www.facebook.com/fer.rod.982,SIM
https://www.facebook.com/cridtiane.oliveteverissimo,SIM
https://www.facebook.com/gustavo.sancller.98,SIM
https://www.facebook.com/kaylainemasquio.flores.1,SIM
https://www.facebook.com/joao.nascimento.1694059,SIM
https://www.facebook.com/tiago.campos.2016,SIM
https://www.facebook.com/gabrielle.andrade.9421,SIM
https://www.facebook.com/profile.php?id=100007940253368,SIM
https://www.facebook.com/marcelovisiongnd,SIM
https://www.facebook.com/lluanakellypereiraesousa,SIM
https://www.facebook.com/anacarolinamelansouza,SIM
https://www.facebook.com/profile.php?id=100004451913428,SIM
https://www.facebook.com/pedrogomesg3,SIM
https://www.facebook.com/luizfelipe.castro.35,SIM
https://www.facebook.com/naomivalerio184,SIM
https://www.facebook.com/mariana.cristina.773,SIM
https://www.facebook.com/abilio.deserto,SIM
https://www.facebook.com/profile.php?id=100003149328076,SIM
https://www.facebook.com/NatAmbrozio,SIM
https://www.facebook.com/philipe.viana.54,SIM
https://www.facebook.com/tamires.holanda.1,SIM
https://www.facebook.com/sigarailsonlima,SIM
https://www.facebook.com/aguiar.cintia,SIM
https://www.facebook.com/vanuza.dionisia,SIM
https://www.facebook.com/thiago.canhoni,SIM
https://www.facebook.com/erica.hellmann.3,SIM
https://www.facebook.com/carolina.paulucci.5,SIM
https://www.facebook.com/vishtay,SIM
https://www.facebook.com/deboramaria.barazzettiromerodias,SIM
https://www.facebook.com/micheli.soares.942,SIM
https://www.facebook.com/kamila.caporelli,SIM
https://www.facebook.com/eveylnopuszka,SIM
https://www.facebook.com/sonia.nakamura.9,SIM
https://www.facebook.com/roberto.comm.750,SIM
https://www.facebook.com/profile.php?id=100000342642739,SIM
https://www.facebook.com/juliana.bitencourt.58,SIM
https://www.facebook.com/marielle.cotrim,SIM
https://www.facebook.com/nutricuritiba,SIM
https://www.facebook.com/profile.php?id=100001794866202,SIM
https://www.facebook.com/deebora.goomes.9,SIM
https://www.facebook.com/leticia.oliveira.167,SIM
https://www.facebook.com/janainalarrosa,SIM
https://www.facebook.com/tamyresyuri,SIM
https://www.facebook.com/nathpdaniels,SIM
https://www.facebook.com/eliane.woievoda.3,SIM
https://www.facebook.com/kelly.cristhine.948,SIM
https://www.facebook.com/heloise.karolineepereira,SIM
https://www.facebook.com/viviane.vieira3,SIM
https://www.facebook.com/franciellesanches,SIM
https://www.facebook.com/cristiane.araujo.10236,SIM
https://www.facebook.com/anacarolina.faitaroni,SIM
https://www.facebook.com/profile.php?id=100004504725465,SIM
https://www.facebook.com/lidi.bernardino,SIM
https://www.facebook.com/patricia.seixas.73,SIM
https://www.facebook.com/bacortivo,SIM
https://www.facebook.com/profile.php?id=100007830481921,SIM
https://www.facebook.com/mariacatarinenutricionista,SIM
https://www.facebook.com/maria.geralda.9638718,SIM
https://www.facebook.com/bruna.colione.3,SIM
https://www.facebook.com/tatiana.souza.900,SIM
https://www.facebook.com/paloma.duarte.9440,SIM
https://www.facebook.com/profile.php?id=100063533611508,SIM
https://www.facebook.com/Pr.jorgesouza.souza,SIM
https://www.facebook.com/jaque.pereiradealmeida.7,SIM
https://www.facebook.com/sebastaogouvea,SIM
https://www.facebook.com/milena.tiana,SIM
https://www.facebook.com/analia.coletto,SIM
https://www.facebook.com/RafaMonteiro13,SIM
https://www.facebook.com/camilavasconcelosr,SIM
https://www.facebook.com/mmenon.giannini,SIM
https://www.facebook.com/viviane.gouveia.9,SIM
https://www.facebook.com/stephanie.carvalhoste,SIM
https://www.facebook.com/roberta.beserradiniz,SIM
https://www.facebook.com/ingrid.simoes21,SIM
https://www.facebook.com/profile.php?id=100010149349099,SIM
https://www.facebook.com/mariafernanda.rodrigues.10,SIM
https://www.facebook.com/maedogui,SIM
https://www.facebook.com/marilia.quadros.3,SIM
https://www.facebook.com/priscila.carvalhonovaes,SIM
https://www.facebook.com/sigaalista.perzonalizados,SIM
https://www.facebook.com/profile.php?id=100050188713641,SIM
https://www.facebook.com/jaqueline.morais.7106670,SIM
https://www.facebook.com/elizelma.gomes.376,SIM
https://www.facebook.com/rosana.anielle.3,SIM
https://www.facebook.com/marilia.dasilvamatos,SIM
https://www.facebook.com/mariaeduardatlima,SIM
https://www.facebook.com/viviana.olivares.169,SIM
https://www.facebook.com/junior.cremonezi.9,SIM
https://www.facebook.com/andrieli.teixeira.7,SIM
https://www.facebook.com/arterina.desouza,SIM
https://www.facebook.com/gabriel.moliterme,SIM
https://www.facebook.com/NutricionistaJ/,SIM
https://www.facebook.com/profile.php?id=100063785542945,SIM
https://www.facebook.com/profile.php?id=100053619184683,SIM
https://www.facebook.com/monicakelly.matos,SIM
https://www.facebook.com/antonio.t.silva.1238,SIM
https://www.facebook.com/profile.php?id=100044411807063,SIM
https://www.facebook.com/rafael.gomirato.5,SIM
https://www.facebook.com/vivianecosta.costa.9828,SIM
https://www.facebook.com/gidailza.oliveira,SIM
https://www.facebook.com/eliana.rodriguesdonascimentoreis,SIM
https://www.facebook.com/jaqueline.lima.5623,SIM
https://www.facebook.com/annaclara.garcia.35,SIM
https://www.facebook.com/profile.php?id=100010330691926,SIM
https://www.facebook.com/leida.paniago.5,SIM
https://www.facebook.com/ALNEMCBEE,SIM
https://www.facebook.com/leticia.alves9832,SIM
https://www.facebook.com/profile.php?id=100007728608862,SIM
https://www.facebook.com/maicom.silva.940098,SIM
https://www.facebook.com/armandodiogo.decarvalho,SIM
https://www.facebook.com/profile.php?id=100006563581511,SIM
https://www.facebook.com/profile.php?id=100006560655967,SIM
https://www.facebook.com/Patrick.mourah,SIM
https://www.facebook.com/alexia.santato,SIM
https://www.facebook.com/cristianexu,SIM
https://www.facebook.com/yara.soares.545,SIM
https://www.facebook.com/maria.l.leticia,SIM
https://www.facebook.com/juliana.lima.37201,SIM
https://www.facebook.com/sulezia.fabricio,SIM
https://www.facebook.com/adrielle.costadesousa,SIM
https://www.facebook.com/jessica.gomes.142687,SIM
https://www.facebook.com/adrienedepaiva.brasolin,SIM
https://www.facebook.com/maithe.covas,SIM
https://www.facebook.com/ayama.pereira,SIM
https://www.facebook.com/gessica.costa21,SIM
https://www.facebook.com/patygi,SIM
https://www.facebook.com/larissa.deoliveira.313,SIM
https://www.facebook.com/ronatalipinol,SIM
https://www.facebook.com/aline.martins.5011,SIM
https://www.facebook.com/ray.abreu.710,SIM
https://www.facebook.com/praticfit.marmitas,SIM
https://www.facebook.com/deyse.oliveira.161214,SIM
https://www.facebook.com/gizelly.cardoso.9,SIM
https://www.facebook.com/giselly.soares.35,SIM
https://www.facebook.com/taysa.siqueira.3,SIM
https://www.facebook.com/lorenarsn,SIM
https://www.facebook.com/wesley.gomes.90260403,SIM
https://www.facebook.com/lilian.soares.900,SIM
https://www.facebook.com/profile.php?id=100017749179957,SIM
https://www.facebook.com/lucianeodila.barbosapito,SIM
https://www.facebook.com/karina.wanderley.98,SIM
https://www.facebook.com/trajanocaroline,SIM
https://www.facebook.com/loogurgel,SIM
https://www.facebook.com/profile.php?id=100001915173559,SIM
https://www.facebook.com/andrecavalcantie,SIM
https://www.facebook.com/claudia.souza.524381,SIM
https://www.facebook.com/vanessa.desa.71,SIM
https://www.facebook.com/alannaesteve,SIM
https://www.facebook.com/jehrasche,SIM
https://www.facebook.com/fran.viali,SIM
https://www.facebook.com/marcel.martinelli.92,SIM
https://www.facebook.com/patricia.ambrosio.75098,SIM
https://www.facebook.com/thalia.costa.3538039,SIM
https://www.facebook.com/nicolly.poliszuk,SIM
https://www.facebook.com/profile.php?id=100000209651958,SIM
https://www.facebook.com/anacristina.bastos.10,SIM
https://www.facebook.com/gabrielly.nogueira.7777,SIM
https://www.facebook.com/armandoxhenrique,SIM
https://www.facebook.com/karolayne.gama.180,SIM
https://www.facebook.com/profile.php?id=100042165455111,SIM
https://www.facebook.com/minhanovametaoficial,SIM
https://www.facebook.com/benjamimdecarvalio.benjamim,SIM
https://www.facebook.com/profile.php?id=100023426793314,SIM
https://www.facebook.com/bruu0202,SIM
https://www.facebook.com/flaviaalves.silveira,SIM
https://www.facebook.com/carvalhoviniciusm,SIM
https://www.facebook.com/devanir.fontana.3,SIM
https://www.facebook.com/gustavo.elieser,SIM
https://www.facebook.com/gabriela.ribeiro.1694059,SIM
https://www.facebook.com/VictoriaMeneghini,SIM
https://www.facebook.com/patricia.ventureli,SIM
https://www.facebook.com/giovannadias2103,SIM
https://www.facebook.com/silvio.borges.908,SIM
https://www.facebook.com/bruno.abigashow,SIM
https://www.facebook.com/levconsultoriaeassessoria/,SIM
https://www.facebook.com/pri.decarvalho.7,SIM
https://www.facebook.com/lu.lia.378,SIM
https://www.facebook.com/profile.php?id=100051186462815,SIM
https://www.facebook.com/martins.gina.7,SIM
https://www.facebook.com/JeffersonjrOficial,SIM
https://www.facebook.com/nathan.martins.758737,SIM
https://www.facebook.com/sabrina.guimaraes.735,SIM
https://www.facebook.com/S2paramore,SIM
https://www.facebook.com/luciana.reichert.1,SIM
https://www.facebook.com/cleber.valadao,SIM
https://www.facebook.com/camila.ferreira.9809,SIM
https://www.facebook.com/susana.pereira.560272,SIM
https://www.facebook.com/atalanti.garciadossantos,SIM
https://www.facebook.com/Dadazinhax,SIM
https://www.facebook.com/gilvania.souza.10,SIM
https://www.facebook.com/rosana.nutri.7,SIM
https://www.facebook.com/daniel.santana.984349,SIM
https://www.facebook.com/shalom.adonay.7906,SIM
https://www.facebook.com/profile.php?id=100063771370494,SIM
https://www.facebook.com/fernandos.mikey,SIM
https://www.facebook.com/mariadocarmo.gulartevaladares.1,SIM
https://www.facebook.com/elidia.oliveira.5680,SIM
https://www.facebook.com/profile.php?id=100045347347131,SIM
https://www.facebook.com/profile.php?id=100041341712633,SIM
https://www.facebook.com/patti.aline.7,SIM
https://www.facebook.com/profile.php?id=100033601448155,SIM
https://www.facebook.com/junior.teixeira.94849,SIM
https://www.facebook.com/diandra.gomes.773,SIM
https://www.facebook.com/veronica.m.silva.94,SIM
https://www.facebook.com/eneida.maia.71,SIM
https://www.facebook.com/ageumiqueias.portilho,SIM
https://www.facebook.com/isabella.sofia.505,SIM
https://www.facebook.com/marcelle.macedo.56,SIM
https://www.facebook.com/camilla.nonato.77,SIM
https://www.facebook.com/luana.campi.3,SIM
https://www.facebook.com/tania.mattos.33671,SIM
https://www.facebook.com/marli.pinto.106,SIM
https://www.facebook.com/deizymiranda.miranda,SIM
https://www.facebook.com/fernanda.fortes.505960,SIM
https://www.facebook.com/profile.php?id=100053600589143,SIM
https://www.facebook.com/stephany.marchetto.3,SIM
https://www.facebook.com/marcelovisionwinner,SIM
https://www.facebook.com/profile.php?id=100006992292223,SIM
https://www.facebook.com/profile.php?id=100006453364495,SIM
https://www.facebook.com/elaine.vasconcelos.963,SIM
https://www.facebook.com/profile.php?id=100004679868792,SIM
https://www.facebook.com/grazielle.traningarcia,SIM
https://www.facebook.com/dayane.sousadefarias,SIM
https://www.facebook.com/coralina.nogueira,SIM
https://www.facebook.com/carolina.gagliano.3,SIM
https://www.facebook.com/jamilly.oliveira.5,SIM
https://www.facebook.com/michelemiel,SIM
https://www.facebook.com/glaucia.moraisg,SIM
https://www.facebook.com/stephannevieira,SIM
https://www.facebook.com/daniela.marinho.125323,SIM
https://www.facebook.com/amanda.vyana,SIM
https://www.facebook.com/lia.araujo.98892,SIM
https://www.facebook.com/karolline.barreto,SIM
https://www.facebook.com/ranyellen.kassia,SIM
https://www.facebook.com/Danebasso,SIM
https://www.facebook.com/thayna.caetano.391,SIM
https://www.facebook.com/tatiana.thums.1,SIM
https://www.facebook.com/profile.php?id=100017738408203,SIM
https://www.facebook.com/tatiana.esperanca,SIM
https://www.facebook.com/julia.paula.581,SIM
https://www.facebook.com/rih.fernandes.3,SIM
https://www.facebook.com/profile.php?id=100002167824522,SIM
https://www.facebook.com/larissa.ribeiro.borges,SIM
https://www.facebook.com/profile.php?id=100049789032619,SIM
https://www.facebook.com/lima.aninha,SIM
https://www.facebook.com/karyna.narciso,SIM
https://www.facebook.com/thalia.miranda.792,SIM
https://www.facebook.com/carol.gomes.7965,SIM
https://www.facebook.com/giovana.galindo.520,SIM
https://www.facebook.com/catieli.correia,SIM
https://www.facebook.com/tainanishimura,SIM
https://www.facebook.com/cintia.dalia,SIM
https://www.facebook.com/erick.muniz.98,SIM
https://www.facebook.com/tatiana.sousa.180,SIM
https://www.facebook.com/kathaleen.camara,SIM
https://www.facebook.com/PriSassi,SIM
https://www.facebook.com/kellen.schaaffsouto,SIM
https://www.facebook.com/neila.milanski,SIM
https://www.facebook.com/amanda.schiffer.9,SIM
https://www.facebook.com/erica.alves.5030,SIM
https://www.facebook.com/taisa.vendramini,SIM
https://www.facebook.com/profile.php?id=100063882722920,SIM
https://www.facebook.com/may.dejesus.737448,SIM
https://www.facebook.com/maria.volpi.509,SIM
https://www.facebook.com/samuel.estevam.186590,SIM
https://www.facebook.com/profile.php?id=100028832141780,SIM
https://www.facebook.com/caroltiagopedro.venutovanso,SIM
https://www.facebook.com/profile.php?id=100011344800225,SIM
https://www.facebook.com/debs.cavalcante,SIM
https://www.facebook.com/profile.php?id=100004422783513,SIM
https://www.facebook.com/profile.php?id=100003788313327,SIM
https://www.facebook.com/marly.teshimaikeda,SIM
https://www.facebook.com/mariana.santana.18294,SIM
https://www.facebook.com/THIAGOSOUZAasd,SIM
https://www.facebook.com/murilo.figueiredorussi,SIM
https://www.facebook.com/faanys1,SIM
https://www.facebook.com/roberta.mendesdossantos,SIM
https://www.facebook.com/fabiana.carvalhobeck,SIM
https://www.facebook.com/tuane.rodriguesnasr,SIM
https://www.facebook.com/mauricio.bonifacio.1,SIM
https://www.facebook.com/naiara.fonseca.96780,SIM
https://www.facebook.com/giulia.max,SIM
https://www.facebook.com/larissa.turra.1,SIM
https://www.facebook.com/juliana.mara2,SIM
https://www.facebook.com/luane.kelly.5,SIM
https://www.facebook.com/edilany.luana,SIM
https://www.facebook.com/profile.php?id=100052025257540,SIM
https://www.facebook.com/profile.php?id=100011321928863,SIM
https://www.facebook.com/filho.nanda,SIM
https://www.facebook.com/profile.php?id=100006329705885,SIM
https://www.facebook.com/ianca.lopes.50,SIM
https://www.facebook.com/anacarla.nogueira.906,SIM
https://www.facebook.com/gislaine.mendesserra,SIM
https://www.facebook.com/natielli.alves.35,SIM
https://www.facebook.com/ellen141,SIM
https://www.facebook.com/erikaciprianodesousa,SIM
https://www.facebook.com/brunna.carvalho.18,SIM
https://www.facebook.com/jevitoria.pinheiro,SIM
https://www.facebook.com/odair.machado.54966,SIM
https://www.facebook.com/denival.telesdemelo.1,SIM
https://www.facebook.com/patricia.neiva.3785,SIM
https://www.facebook.com/dione.reis.355,SIM
https://www.facebook.com/bms.nutricao,SIM
https://www.facebook.com/lilo.ari.1,SIM
https://www.facebook.com/vinicius.nasimento.39,SIM
https://www.facebook.com/michele.goncalves.965928,SIM
https://www.facebook.com/murilomuller.burato.7,SIM
https://www.facebook.com/profile.php?id=100004873545073,SIM
https://www.facebook.com/nilson.josedasilva.330,SIM
https://www.facebook.com/victoriaottoni.alves,SIM
https://www.facebook.com/andrea.oliveira.98434997,SIM
https://www.facebook.com/beatriz.santos.1238,SIM
https://www.facebook.com/suellen.cristhiane.7,SIM
https://www.facebook.com/barbara.bhaby,SIM
https://www.facebook.com/livia.daloia,SIM
https://www.facebook.com/socorroslago,SIM
https://www.facebook.com/DOUGROGER,SIM
https://www.facebook.com/antonio.covales,SIM
https://www.facebook.com/flaa.faustino,SIM
https://www.facebook.com/kris.loureiro,SIM
https://www.facebook.com/jessica.sampaio.14,SIM
https://www.facebook.com/tainara.silva.167,SIM
https://www.facebook.com/veronica.oliveira.528,SIM
https://www.facebook.com/fran.tonon.9,SIM
https://www.facebook.com/daiana.heidemann,SIM
https://www.facebook.com/Solcun,SIM
https://www.facebook.com/maricelia.bonifacio,SIM
https://www.facebook.com/anecaroline.silva.90,SIM
https://www.facebook.com/isacaarvalho,SIM
https://www.facebook.com/luciana.forato,SIM
https://www.facebook.com/renatasandreschigulminimalatesta,SIM
https://www.facebook.com/lyzandramouraa,SIM
https://www.facebook.com/rosaelsamaria.oliveira.9,SIM
https://www.facebook.com/luciana.baldo.94,SIM
https://www.facebook.com/profile.php?id=100001256933860,SIM
https://www.facebook.com/julyane.sobrinho,SIM
https://www.facebook.com/profile.php?id=100002447194596,SIM
https://www.facebook.com/clariceann.boac,SIM
https://www.facebook.com/nay.faccin.54,SIM
https://www.facebook.com/priscilla.farias.547,SIM
https://www.facebook.com/profile.php?id=100042937975565,SIM
https://www.facebook.com/nathysgualheira0,SIM
https://www.facebook.com/profile.php?id=100006637006941,SIM
https://www.facebook.com/luis.benigno.77,SIM
https://www.facebook.com/mirian.annibal,SIM
https://www.facebook.com/igor.miranda.1297,SIM
https://www.facebook.com/joyce.lima.9862273,SIM
https://www.facebook.com/sthefany.lacerda.4182,SIM
https://www.facebook.com/katia.carvalho.39566,SIM
https://www.facebook.com/karen.almeida.1253,SIM
https://www.facebook.com/dyesse.lopes,SIM
https://www.facebook.com/noely.santos.77,SIM
https://www.facebook.com/vivian.gaona.1,SIM
https://www.facebook.com/anapaula.villa.52,SIM
https://www.facebook.com/andressa.bitencourtc,SIM
https://www.facebook.com/marialucia.prinz,SIM
https://www.facebook.com/janaina.freitasrodrigues,SIM
https://www.facebook.com/elizandra.cordeiro,SIM
https://www.facebook.com/profile.php?id=100002038374748,SIM
https://www.facebook.com/leslen.marsico,SIM
https://www.facebook.com/ariane.otero.3,SIM
https://www.facebook.com/graciele.oliveira.79274,SIM
https://www.facebook.com/flavia.c.ferreira.5,SIM
https://www.facebook.com/khary.bruizzy,SIM
https://www.facebook.com/jamyle.jesus.16,SIM
https://www.facebook.com/leda.brandao.39,SIM
https://www.facebook.com/paiva.eliane.9,SIM
https://www.facebook.com/laion.pessoasilvasobrinho.7,SIM
https://www.facebook.com/profile.php?id=100009540460207,SIM
https://www.facebook.com/davidmirandarj,SIM
https://www.facebook.com/gabrielafragat,SIM
https://www.facebook.com/amanda.evellymagalhaes,SIM
https://www.facebook.com/sueli.dalbello.9,SIM
https://www.facebook.com/tatiane.depaivamoura,SIM
https://www.facebook.com/katrynne.mayanne,SIM
https://www.facebook.com/DaiaNeWaMeS,SIM
https://www.facebook.com/karolina.costa.ribeiro,SIM
https://www.facebook.com/JeieliMelo,SIM
https://www.facebook.com/stefani.massaia,SIM
https://www.facebook.com/catarina.ferreira.355744,SIM
https://www.facebook.com/karine.laiane.3,SIM
https://www.facebook.com/sirlei.romanini,SIM
https://www.facebook.com/cleiciane.alves.3705,SIM
https://www.facebook.com/igor.goncalves.355744,SIM
https://www.facebook.com/carol.vitorio.16,SIM
https://www.facebook.com/brunna.negri,SIM
https://www.facebook.com/natalia.coladeli,SIM
https://www.facebook.com/renata.flores.589,SIM
https://www.facebook.com/rayara.vianna,SIM
https://www.facebook.com/giovana.sd.5,SIM
https://www.facebook.com/nick.leitao.7,SIM
https://www.facebook.com/rosana.saudaveis,SIM
https://www.facebook.com/camila.jobs.9,SIM
https://www.facebook.com/tainara.antunes.311,SIM
https://www.facebook.com/sidney.hurley.798,SIM
https://www.facebook.com/nayaraujo1512,SIM
https://www.facebook.com/pereiraagabriele,SIM
https://www.facebook.com/joao.bragagnollo,SIM
https://www.facebook.com/taina.antunes.507,SIM
https://www.facebook.com/Antoniadiassoares50,SIM
https://www.facebook.com/rayane.karolina.71,SIM
https://www.facebook.com/aline.schultz.16,SIM
https://www.facebook.com/samaraaraujomaryane,SIM
https://www.facebook.com/taamiresferreiraa,SIM
https://www.facebook.com/ana.graziele.16,SIM
https://www.facebook.com/larissa.siqueira.56,SIM
https://www.facebook.com/Alex.Zariol,SIM
https://www.facebook.com/catiaeustaquio,SIM
https://www.facebook.com/profile.php?id=100001965000020,SIM
https://www.facebook.com/coerencia.oficial/,SIM
https://www.facebook.com/sabrina.amorim.5623293,SIM
https://www.facebook.com/leoraquel.costa,SIM
https://www.facebook.com/nadia.alexandre.12,SIM
https://www.facebook.com/romario.machado.37604,SIM
https://www.facebook.com/alice.virginia.92,SIM
https://www.facebook.com/Rose.A.P.S.0,SIM
https://www.facebook.com/alef.cruz93,SIM
https://www.facebook.com/alzeni.miranda.1,SIM
https://www.facebook.com/daiane.rocha.50951101,SIM
https://www.facebook.com/leandro.passos.9085790,SIM
https://www.facebook.com/maria.dasilvamartins.3194,SIM
https://www.facebook.com/augustob.araujo,SIM
https://www.facebook.com/profile.php?id=100009312264042,SIM
https://www.facebook.com/ruan.rodrigues.735,SIM
https://www.facebook.com/amandanascnunes,SIM
https://www.facebook.com/laura.molezini,SIM
https://www.facebook.com/Andreiamesquitaalves,SIM
https://www.facebook.com/allana.neves.9655,SIM
https://www.facebook.com/mylena.domingos.5,SIM
https://www.facebook.com/poliana.pereira.77,SIM
https://www.facebook.com/cristiane.dasilvaoliveira.56,SIM
https://www.facebook.com/Jaquemagno28,SIM
https://www.facebook.com/socialsaude8/,SIM
https://www.facebook.com/marcos.paulorocha.3139,SIM
https://www.facebook.com/DanielzinPeyPey,SIM
https://www.facebook.com/priscila.santoos.1,SIM
https://www.facebook.com/ludy.vaz,SIM
https://www.facebook.com/jessica.zattera.5,SIM
https://www.facebook.com/dielly.a.dasilva,SIM
https://www.facebook.com/thiagompasin/,SIM
https://www.facebook.com/daniel.osmarfloriano.71,SIM
https://www.facebook.com/renata.diasmartins.52,SIM
https://www.facebook.com/isabela.balassa,SIM
https://www.facebook.com/eloiza.freitas.583,SIM
https://www.facebook.com/alicie.maia,SIM
https://www.facebook.com/profile.php?id=100025684216423,SIM
https://www.facebook.com/tassia.amoraes,SIM
https://www.facebook.com/hemelly.oliveira12,SIM
https://www.facebook.com/carollina.cavalcante.7,SIM
https://www.facebook.com/danielle.marques.1232,SIM
https://www.facebook.com/kira.felipe,SIM
https://www.facebook.com/shaiane.machado.71,SIM
https://www.facebook.com/karol.menezes.319,SIM
https://www.facebook.com/afernanda.lucastss,SIM
https://www.facebook.com/FrancyaneReis,SIM
https://www.facebook.com/chechellymarie,SIM
https://www.facebook.com/lucianoesper,SIM
https://www.facebook.com/veronica.anitelli,SIM
https://www.facebook.com/lorena.diandra,SIM
https://www.facebook.com/gislaine.mota.7796,SIM
https://www.facebook.com/carol.tft,SIM
https://www.facebook.com/lohany.araujo,SIM
https://www.facebook.com/karine.ferreira.9421,SIM
https://www.facebook.com/aielmorais,SIM
https://www.facebook.com/alana.soares.1612,SIM
https://www.facebook.com/grazi.freitas.3,SIM
https://www.facebook.com/paula.hunger.1,SIM
https://www.facebook.com/fernando.barrosgomes,SIM
https://www.facebook.com/danialbergoni,SIM
https://www.facebook.com/isabelle.cristine.12327,SIM
https://www.facebook.com/profile.php?id=100011387495750,SIM
https://www.facebook.com/jessica.kuhnkunsler,SIM
https://www.facebook.com/yvanna.souza.39,SIM
https://www.facebook.com/francine.melo.54,SIM
https://www.facebook.com/denise.nutri,SIM
https://www.facebook.com/profile.php?id=100053209238498,SIM
https://www.facebook.com/profile.php?id=100034182789086,SIM
https://www.facebook.com/profile.php?id=100033863622014,SIM
https://www.facebook.com/marilza.aguiar.311,SIM
https://www.facebook.com/profile.php?id=100030287362565,SIM
https://www.facebook.com/clariana.junior.1,SIM
https://www.facebook.com/cedrazjefferson,SIM
https://www.facebook.com/camila.algayer,SIM
https://www.facebook.com/maryana.canabarro,SIM
https://www.facebook.com/rose.faria.79,SIM
https://www.facebook.com/pamelacristina095,SIM
https://www.facebook.com/july.caldas,SIM
https://www.facebook.com/renata.schwebel,SIM
https://www.facebook.com/profile.php?id=100001252742822,SIM
https://www.facebook.com/regiane.oliveiramereles,SIM
https://www.facebook.com/cintiadeferreira,SIM
https://www.facebook.com/milena.s.gobet,SIM
https://www.facebook.com/mariele.souza.773,SIM
https://www.facebook.com/francine.pereira.1257,SIM
https://www.facebook.com/vanessa.almeida.75286,SIM
https://www.facebook.com/jaqueline.gonzaga.3,SIM
https://www.facebook.com/nayara.milane.585,SIM
https://www.facebook.com/gabriel.izepeto.1,SIM
https://www.facebook.com/sandy.benevidesramos,SIM
https://www.facebook.com/julia.nagle.946,SIM
https://www.facebook.com/rosemary.santos.39566,SIM
https://www.facebook.com/alita.detomi,SIM
https://www.facebook.com/alexsandramaria.oliveiranascimento,SIM
https://www.facebook.com/LiaaCostaa,SIM
https://www.facebook.com/andreia.pereira.142240,SIM
https://www.facebook.com/beatriz.morais.5855,SIM
https://www.facebook.com/livia.sa.96,SIM
https://www.facebook.com/gabrielle.gomidefavenii.9,SIM
https://www.facebook.com/domineanutricao/,SIM
https://www.facebook.com/vandeiza.medeiros,SIM
https://www.facebook.com/bruna.pener.18,SIM
https://www.facebook.com/gabrielleggomide,SIM
https://www.facebook.com/profile.php?id=100004868627007,SIM
https://www.facebook.com/claudio.mueller.90,SIM
https://www.facebook.com/julia.campos.7758,SIM
https://www.facebook.com/sara.alvarenga.9,SIM
https://www.facebook.com/karinasmacedo,SIM
https://www.facebook.com/jessica.pedro.14,SIM
https://www.facebook.com/myllena.oliveira.129,SIM
https://www.facebook.com/mary.vicentim,SIM
https://www.facebook.com/giovanna.moraesmilani,SIM
https://www.facebook.com/thalia.nicoski,SIM
https://www.facebook.com/leticia.mariano.902,SIM
https://www.facebook.com/anapaula.cintra.98,SIM
https://www.facebook.com/juliana.berger.5,SIM
https://www.facebook.com/Pah.182,SIM
https://www.facebook.com/raquel.awade,SIM
https://www.facebook.com/yasminnegrao,SIM
https://www.facebook.com/mirianlenee,SIM
https://www.facebook.com/LeCardoso02,SIM
https://www.facebook.com/fisioprime.fisioepilate/,SIM
https://www.facebook.com/giovanna.maiagraciano,SIM
https://www.facebook.com/maju.souza.731,SIM
https://www.facebook.com/barbara.nutrii,SIM
https://www.facebook.com/aline.flavyane.1,SIM
https://www.facebook.com/anapaulaspantuzo,SIM
https://www.facebook.com/dominique.tavares.39589149,SIM
https://www.facebook.com/helenaregina.alam,SIM
https://www.facebook.com/priscilla.reis.92,SIM
